"1071882820388311041","Sun Dec 09 21:42:33 +0000 2018","RT @urDigitalPulse: Okay guys, who has the sexiest bezle?

🔁 RT - #Samsung Galaxy S10
❤️ Like - #Apple iPhone XS Max

Render credit @VenyaGeskin1

#galaxys10 #GalaxyS10Plus #iphone #iphonexsmax #vote #retweet #smartphone #smartphones https://t.co/WPWADZhZxj","(0.75, 0.75)"
"1071882661264875520","Sun Dec 09 21:41:55 +0000 2018","It boggles my mind that a watch is capable of this. #1lead #ecg #apple https://t.co/rUVMEsMLBu https://t.co/3XOxyALw3A","(0.2, 0.4)"
"1071882196313669633","Sun Dec 09 21:40:04 +0000 2018","🎄Transparent iPhone XR Case Only $9.99! Buy Now: https://t.co/D3QY93m7l4  Enjoy the design and color of your new iPhone XR  with a crystal clear case. Polished Gold TPU edge for smooth and secure grip! #stockingstuffer #iPhoneXR #iPhone #Apple #deal #discount #sale https://t.co/icfylPCtgK","(0.25606060606060604, 0.572979797979798)"
"1071882070698442753","Sun Dec 09 21:39:34 +0000 2018","RT @ArborGlen_Apts: Congratulations Jessica! Enjoy you 4kTV! You could be next‼️ #Winning #Apple #12DaysOfGiveAway #LoveWhereYouLive #LiveArborGlenApts #SpreadJoy https://t.co/AQC2MnlT8C","(0.5, 0.625)"
"1071881601175445505","Sun Dec 09 21:37:42 +0000 2018","New on eBay: A bundle of six Apple Watch Bands that fit the Series 3 42 mm and Series 4 44 mm #Apple #AppleWatch https://t.co/JfgvqgeDs4","(0.2681818181818182, 0.42727272727272725)"
"1071881564575932417","Sun Dec 09 21:37:34 +0000 2018","WallStreet Accessories Kit.  #powerbookG3 #powerbookg3wallstreet #powerbook #applecomputer #apple #notebookcomputer #vintagecomputer #powerpc #1998 https://t.co/luo6JXSD4D","(0.0, 0.0)"
"1071880943206576128","Sun Dec 09 21:35:06 +0000 2018","12"" 1.3GHz #Apple #MacBooks for $1359 refurbished, at Apple. That's $240 off. Free ship, 1-yr warranty https://t.co/wt5ZvwjIf8","(0.4, 0.8)"
"1071880854723543041","Sun Dec 09 21:34:45 +0000 2018","Research is formalized curiosity..@ABC @EnrollatUH #Apple #Walmart","(0.0, 0.0)"
"1071880671025610752","Sun Dec 09 21:34:01 +0000 2018","An Inside Look at #Apple Business Chat - https://t.co/Mc9uDdOyQ9 @botsociety #chatbots","(0.0, 0.0)"
"1071880669561847810","Sun Dec 09 21:34:00 +0000 2018","Pulled pork with red slaw,toasted hazelnut,homemade #realbread #sourdough #brioche @CocaCola #mango #apple #habanero https://t.co/6VYoRNA6bQ","(0.0, 0.0)"
"1071880350970728448","Sun Dec 09 21:32:44 +0000 2018","RT @rtehrani: Cutting back on #socialmedia reduces loneliness, #depression, study finds https://t.co/Q2SfwDopmH

#Facebook #twitter #mobile #cloud #social  #instagram #linkedin #marketing #chatbot #ecommerce #Apple #Google #Microsoft #Amazon #iot #cloudcomputing https://t.co/0lV4D4alLy","(-0.18888888888888888, 0.32222222222222224)"
"1071879754473725952","Sun Dec 09 21:30:22 +0000 2018","Clearance 9"" 256GB WiFi #Apple #Pad Pro, refurbished, for $589 at Apple. $210 off original MSRP. Free ship, 1-yr warranty https://t.co/9pwiIznvYt","(0.3875, 0.775)"
"1071879666682613760","Sun Dec 09 21:30:01 +0000 2018","Aggressive new in-store iPhone marketing clouds Apple’s retail message #nrf2019 #iphone #apple @9to5mac @MichaelSteeber @DylanMcD8 https://t.co/YsvMyzZh0E","(0.13636363636363635, 0.45454545454545453)"
"1071879384859140097","Sun Dec 09 21:28:54 +0000 2018","RT @MikeAlmiroudis: #Electroneum IOS #APPLE APP is on track to be fully RELEASED by the EOY. Existing 10k Beta testers of IOS #APP will be the 1st to test #ETN Cloud Mining. After 1 week of testing, #IOS APP will be published publicly in #AppStore. When IOS? Its very close!
#fintech #Mobile #crypto","(0.125, 0.18333333333333332)"
"1071879095192051713","Sun Dec 09 21:27:45 +0000 2018","RT @ParisTalks: #France to impose tax on #GAFA tech giants in 2019 

France plans to introduce its own #tax for #digital giants in 2019 if the #EuropeanUnion fails to agree on a unified plan for the GAFA group ( #Google, #Apple, #Facebook and #Amazon).

https://t.co/7zTNDQQBpx

Via @RFI_English https://t.co/AFHwhxpApg","(0.033333333333333326, 0.43333333333333335)"
"1071878424187322369","Sun Dec 09 21:25:05 +0000 2018","Get these awesome stickers now!

https://t.co/hQihTsK8wR

#imessage #iphone #ios #follow #like #s #apple #stickers #love #music #imessagegroupchat #text #cute #design #ipad #cool #insta #world #hdrphotography #applepay #lovereltionhd #life #ipod #iphone #appstore https://t.co/sUhPPMpuIL","(0.5875, 0.8125)"
"1071878137422667776","Sun Dec 09 21:23:57 +0000 2018","I need a “pinching cheeks” #emoji #apple #iOS","(0.0, 0.0)"
"1071878071140048896","Sun Dec 09 21:23:41 +0000 2018","RT @CarrionSoul: @ADL_National AWARDS Tim Cuck er Cook of #APPLE with their new #CENSORSHIP award!! Just look at this asshat Tim Cook. HE sure looks like the type to have an orgasm for arbitrarily ending someone's free speech on a public platform. @MLChristiansen expounds. https://t.co/aWP1GGuflg","(0.20261363636363638, 0.5620202020202021)"
"1071877987396665350","Sun Dec 09 21:23:21 +0000 2018","Tim Cook says white supremacists and conspiracy theorists have no place on Apple platforms - Firstpost https://t.co/d84RpQA3yD #apple","(0.0, 0.0)"
"1071877729191161856","Sun Dec 09 21:22:19 +0000 2018","Why Strategic Design is the Future of Business. #Design #Biz #Strategy #Tech #Innovation #TechNews #DSRUPTR #UX #UI #Apple #SteveJobs https://t.co/TuHTLbFzob","(0.0, 0.125)"
"1071877705719840768","Sun Dec 09 21:22:14 +0000 2018","#RT @TechInRL: Make the Most of Your AirPods! (How to Use AirPods Properly!) https://t.co/BIJHJUBZdW #AirPods #AirPod #Airpods #airpods #Apple #iPhone #Technology","(0.3125, 0.3)"
"1071877410096902147","Sun Dec 09 21:21:03 +0000 2018","RT @mjskok: #startup learnings: leadership changes, execution and culture underly the product strategy in the @Microsoft vs #Apple discussion highlighted in a great post by  @Dries - The ebbs and flows of software organizations https://t.co/7WmUGdYa4b https://t.co/6PluhYUHTF","(0.8, 0.75)"
"1071877405667663873","Sun Dec 09 21:21:02 +0000 2018","Apple MacBook Air review: the new default Mac https://t.co/8Gt6UVw2Cf #Apple #MacBookAir @guardiantech https://t.co/fFxHtTETaI","(0.13636363636363635, 0.45454545454545453)"
"1071877332342697984","Sun Dec 09 21:20:45 +0000 2018","I wonder if we would still have #Apple , had #SteveJobs's biological father raised him. https://t.co/zZiJ11Npj8","(0.0, 0.0)"
"1071877328588877824","Sun Dec 09 21:20:44 +0000 2018","@engadget Why did the notch exist in the first place on #Pixel? #Apple had a reason, liked or not, but the followers chided then followed for no justified reason.","(0.21666666666666665, 0.6777777777777777)"
"1071877172695089155","Sun Dec 09 21:20:07 +0000 2018","Awesome #new #thriller by Leslie Wolfe LAS VEGAS GIRL #rt  #amreading #Follow #ThankYou #friends #apple #New https://t.co/NE1y73h5ox","(0.42424242424242414, 0.6363636363636364)"
"1071877168316203008","Sun Dec 09 21:20:06 +0000 2018","27"" 3.5GHz 5K #Apple #iMac for $1779 at B&amp;H That's $220 off! Free ship. https://t.co/nagWyE4JUq","(0.4, 0.8)"
"1071877168240705536","Sun Dec 09 21:20:06 +0000 2018","27"" 3.8GHz 5K #Apple #iMac for $2099 at B&amp;H. That's $200 off. Free ship. https://t.co/Oc4sr9QI5Z","(0.4, 0.8)"
"1071877087135440897","Sun Dec 09 21:19:46 +0000 2018","Scaling is hard (for subprime VC) | Singing is hard too. American Idol's job is to find people who can sing, not to teach ... | https://t.co/UYJxpOKM9g #Apple #CNN #Facebook #FlybridgeCapitalPartners #JeffBussgang #Oracle #Rebuttal #Salesforcecom #Twitter #VentureCapital https://t.co/E1RiODrGBf","(-0.19444444444444445, 0.3611111111111111)"
"1071875907042897925","Sun Dec 09 21:15:05 +0000 2018","RT @smcleanedu: Love the work Mrs I does for and with my little girl in her school! Definitely a lady to be watching for great things! If you don’t follow her do so immediately! Also check out BPS as a potential for your little lovely! 😁😁 #adechat #apple #awesome https://t.co/qnuGLVrVmG","(0.4703125, 0.76)"
"1071875616230776832","Sun Dec 09 21:13:56 +0000 2018","Love the work Mrs I does for and with my little girl in her school! Definitely a lady to be watching for great things! If you don’t follow her do so immediately! Also check out BPS as a potential for your little lovely! 😁😁 #adechat #apple #awesome https://t.co/qnuGLVrVmG","(0.4703125, 0.76)"
"1071875449003917314","Sun Dec 09 21:13:16 +0000 2018","RT @ParisTalks: #France to impose tax on #GAFA tech giants in 2019 

France plans to introduce its own #tax for #digital giants in 2019 if the #EuropeanUnion fails to agree on a unified plan for the GAFA group ( #Google, #Apple, #Facebook and #Amazon).

https://t.co/7zTNDQQBpx

Via @RFI_English https://t.co/AFHwhxpApg","(0.033333333333333326, 0.43333333333333335)"
"1071875444469829634","Sun Dec 09 21:13:15 +0000 2018","#new #phone #phones #tab #apple #appleproducts #products #iphone7 #ipadpro apple #upgrade #upgrading #tha #comeup is #real @thatrueteam #thatrueteam #ItsSoManyShowtimesButIAmThaTrue @… https://t.co/UPcSpqv7OD","(0.16818181818181818, 0.3772727272727273)"
"1071875412932866048","Sun Dec 09 21:13:07 +0000 2018","Tim Cook addresses white supremacists in ADL address - TechCrunch https://t.co/40mkTL3gix #apple","(0.0, 0.0)"
"1071875366753587205","Sun Dec 09 21:12:56 +0000 2018","In the most recently measured #quarter, users #downloaded 19.5 #billion apps from #GooglePlay and 7.5 Billion from the #Apple #AppStore. Strength in #numbers https://t.co/fD0oz8shUy","(0.25, 0.375)"
"1071875309849391104","Sun Dec 09 21:12:43 +0000 2018","Video Officially Live!!🎥 It's about Apple App Store 👀(little rant video) Would Love if Ya'll would Check it out :)
#appleStore #apple #Youtuber #nosmallcreator 
https://t.co/L3qKh9mXXW","(0.5, 0.8)"
"1071874853991538690","Sun Dec 09 21:10:54 +0000 2018","RT @nancyjcohen: Like a hot sexy hero and savvy hairstylist sleuth? Try the Bad Hair Day Mystery Series #Apple https://t.co/IlRrypngQU https://t.co/HPGQ46Vtai","(0.01666666666666672, 0.8388888888888889)"
"1071874730259402752","Sun Dec 09 21:10:24 +0000 2018","iPhone XR photo out in #sydney I still have odd feelings about this aspect ratio #apple #photo https://t.co/PQSG3YLZQS","(-0.16666666666666666, 0.25)"
"1071872196300156928","Sun Dec 09 21:00:20 +0000 2018","It's this years must have Christmas present - the Apple Airpods!
Click https://t.co/3HTSim8q0y for the best prices!

#Apple #AppleAirpods Deals Gifts https://t.co/2JUtagCJiR","(0.5, 0.15)"
"1071872161281904640","Sun Dec 09 21:00:12 +0000 2018","12"" 1.2GHz #Apple #MacBook for $1199 at B&amp;H, $100 off. Free ship, https://t.co/s0NpcjRzjv","(0.4, 0.8)"
"1071872160094924809","Sun Dec 09 21:00:12 +0000 2018","13"" 1.8GHz/256GB #Apple #MacBook Air for $1019, refurbished, at Apple. That's $180 off. Free ship, 1-yr warranty https://t.co/Svna964J32","(0.4, 0.8)"
"1071872159319056389","Sun Dec 09 21:00:11 +0000 2018","Clearance 9"" 128GB WiFi #Apple #Pad Pro, refurbished, for $529 at Apple. $170 off original MSRP. Free ship, 1-yr warranty https://t.co/ZPB2MEdoSG","(0.3875, 0.775)"
"1071872124057501697","Sun Dec 09 21:00:03 +0000 2018","Check it OUT Harvesting the Dream by James Bryron Love Read the First Chapter for #free  #asmsg #ian1 #iartg #spub #ibook #apple #kindle #kobo #author #spwas https://t.co/IWFx9pibFs https://t.co/mS4vjRMjfI","(0.3833333333333333, 0.5777777777777778)"
"1071872112896413705","Sun Dec 09 21:00:00 +0000 2018","An apple a day keeps the doctor away! 🍎
Did you know that #apple eaters seem to require less prescription #medication? Check out our article to learn more: https://t.co/ohMryB7wep
#Herbazest #wellness #health","(0.16666666666666669, 0.2833333333333333)"
"1071872095183728640","Sun Dec 09 20:59:56 +0000 2018","RT @LetterTalkPod: In this mail bag, I give feedback about a shopping experience, send a post card about apple beer, and make a product request.

#trypod #podcasts #podernfamily #podcast #itunes #episode #postcard #snailmail #letters #apple #CustomerService 

Listen below:
https://t.co/V5eeWGya8T","(0.0, 0.0)"
"1071871763456364544","Sun Dec 09 20:58:37 +0000 2018","Premium Quality Full Grain Leather Goods..
To see all our products, visit our website:
https://t.co/If0nvtJG9s
#saracleather #leather #leathercraft #fullgrainleather #genuineleather #craftmanship #leathergoods #handmade #apple #samsung #iphone #iphonecase #iphonexsmax #iphonexr… https://t.co/pejtwtZV9X","(0.35, 0.55)"
"1071871591133392898","Sun Dec 09 20:57:56 +0000 2018","I love @JonyIveParody, very funny and mostly true.. but I start to hate ppl as @CookParody, @PhilSParody or @JobssParody. IMO this guys are not funny, they just collect followers and try to get a piece of @JonyIveParody‘s cake! Guys, get you own ideas &amp; stop copy others!
#Apple","(0.1614583333333333, 0.8583333333333334)"
"1071871560749903877","Sun Dec 09 20:57:49 +0000 2018","RT @fredykoglin: My new Movie for you

""Sea with you "" - ""Meer mit Dir""
(Denmark -Dänemark)

https://t.co/CSIJ0cxxik
( Full version on Youtube )

#Hirtshals #Skagen #Rødhus
#Denmark #Life #Streetphotography 
#Youtube #Instagram #Twitter 
#Art #Nice #Love #klitmøller #Dänemark 
#Apple #Cannon https://t.co/TI8l5PjNuq","(0.3965909090909091, 0.6511363636363637)"
"1071871556446576642","Sun Dec 09 20:57:48 +0000 2018","RT @JoeOgun: #linkinbio AVAILABLE ON ALL PLATFORMS ❗️❗️🔊🔊 #arcade #jgunz #joeo #topdolla #knodat #apple #spotify #soundcloud #youtube #tidal #googleplay Make sure to add to your playlists! ⏯ @ New Jersey https://t.co/w1F2lS03gE","(0.38712121212121203, 0.5811447811447811)"
"1071871375265148933","Sun Dec 09 20:57:04 +0000 2018","RT @fredykoglin: My picture of boundless -Mein Bild von Grenzenlos

https://t.co/127tlR0T7a

#Neuzelle #KlosterNeuzelle #OderNeiße #Oder #Brandenburg #Germany #EinTweetdieWoche #Twitter #Facebook #Linkedin #Instagram #Youtube #Boundless #Nice #Apple #Canon #Creative #Photography #SocialMedia https://t.co/B3oGuzYEpc","(0.175, 0.85)"
"1071871355778326528","Sun Dec 09 20:57:00 +0000 2018","The untold story of Stripe, the secretive $20bn startup driving #Apple, #Amazon and #Facebook https://t.co/QBsYtTwjJu","(0.0, 0.0)"
"1071871039641186305","Sun Dec 09 20:55:44 +0000 2018","RT @fredykoglin: Blumenschau (Flower Show) 

#Blume #Brandenburg #Deutschland #Germany #Flowers #Wallpapers #Free #Apple #Canon #Liebe http://t.co/hDCS0FAvVM","(0.4, 0.8)"
"1071870890894336002","Sun Dec 09 20:55:09 +0000 2018","#Apple @LScottBooks #FallInLove with the #royal SuMartra family 1 #hunky #prince at a time https://t.co/h35O01g888","(0.0, 0.0)"
"1071870783612309505","Sun Dec 09 20:54:43 +0000 2018","Online holiday sales tracking at +19% pace $WMT $TGT $AMZN $M $GPS $HD $EBAY $W $ETSY $SHOP $COST $AAPL #Apple #Sales  https://t.co/i035jV9YJm","(0.0, 0.0)"
"1071870781414608896","Sun Dec 09 20:54:43 +0000 2018","Thx @TravisDHenry 👌
#Apple auto correct does want it wants","(0.6, 0.55)"
"1071870411070234626","Sun Dec 09 20:53:15 +0000 2018","Love this ad! Group FaceTime on iPhone — A Little Company — Apple https://t.co/ptbqSp51Dz via @YouTube #Apple #iPhone #Elvis","(0.21875, 0.55)"
"1071870100058329088","Sun Dec 09 20:52:00 +0000 2018","RT @TechInRL: Make the Most of Your AirPods! (How to Use AirPods Properly!) https://t.co/N1zKoH1cZj #AirPods #AirPod #Airpods #airpods #Apple #iPhone #Technology","(0.3125, 0.3)"
"1071869852426526720","Sun Dec 09 20:51:01 +0000 2018","RT @rachelsstories: Channeling Betsy of Three Sheets Fabric Shop this morning. (On Water Street in Corsair's Cove, if you're looking for a project.)
.
.
.
.

#romance #writersofinstagram #novella #apple… https://t.co/JXqhzwAo1y","(0.0, 0.0)"
"1071869837209563136","Sun Dec 09 20:50:58 +0000 2018","I’d really like a timer based automation rule in #Apple’s Home to get a notification after a set time once something has been triggered.
#HomeKit","(0.2, 0.2)"
"1071869769383596033","Sun Dec 09 20:50:42 +0000 2018","Be the life of the party this holiday season with this tea infused cocktail.

https://t.co/cnuSgWiYeb

#Tea #GreenTea #Cocktails #Apple #Apples #Drink #Recipes #Recipies #HardCider #Holiday #Festive #FestiveDrink #DrinkRecipes https://t.co/CKOhT4XqT9","(0.0, 0.0)"
"1071869309498970112","Sun Dec 09 20:48:52 +0000 2018","#Spotify Premium, #Apple Music, #Netlix UHD just $2 https://t.co/5c164o6eEX","(0.0, 0.0)"
"1071868578973081602","Sun Dec 09 20:45:58 +0000 2018","RT @iPhoneNewspage: Linus Henze releases Safari-centric exploit targeting iOS 12.1 Jailbreak

https://t.co/5pkTpANDsA

#Apple #iPhone #iPad #iOS #tech #jailbreak","(0.0, 0.0)"
"1071868367819194375","Sun Dec 09 20:45:07 +0000 2018","2018 13"" 2.3GHz/512GB Touch Bar  #Apple #MacBook Pros for $1799 at B&amp;H, $200 off. Free ship, https://t.co/tfAYBcFgxI","(0.4, 0.8)"
"1071868238198394886","Sun Dec 09 20:44:36 +0000 2018","An #apple a day keeps the #doctor away.","(0.0, 0.0)"
"1071867678271377409","Sun Dec 09 20:42:23 +0000 2018","@ancdaskeepithot @results_cheer Ummm....   Hello?  #Apple","(0.0, 0.0)"
"1071867100174708736","Sun Dec 09 20:40:05 +0000 2018","New 2018 13"" 1.6GHz/256GB #Apple #MacBook Air for $1299 at B&amp;H $100 off MSRP! Free ship. https://t.co/2YcK5AbijE","(0.2852272727272727, 0.6272727272727273)"
"1071867077634416640","Sun Dec 09 20:40:00 +0000 2018","Taking #Apple 🍎 orders. I got the plug. Serious individuals only.
 
📱𝕏𝕊 → $𝟟𝟟𝟘
📱𝕏𝕊 𝕄𝕒𝕩 → $𝟠𝟚𝟝

512ɢʙ • ᴜɴʟᴏᴄᴋᴇᴅ • ᴀɴʏ ᴄᴏʟᴏʀ

#iPhone #iPhoneXS #iPhoneXSMax #Smartphone #opportunity #1FIRST #rt","(-0.16666666666666666, 0.8333333333333333)"
"1071866946130493446","Sun Dec 09 20:39:28 +0000 2018","RT @MikeAlmiroudis: #Electroneum IOS #APPLE APP is on track to be fully RELEASED by the EOY. Existing 10k Beta testers of IOS #APP will be the 1st to test #ETN Cloud Mining. After 1 week of testing, #IOS APP will be published publicly in #AppStore. When IOS? Its very close!
#fintech #Mobile #crypto","(0.125, 0.18333333333333332)"
"1071866859455242240","Sun Dec 09 20:39:08 +0000 2018","ANY type of daily giveaway account on #twitter is a scam page.. especially the ones associated with IPHONES #apple #iphone #giveaway","(0.0, 0.5)"
"1071866849783095296","Sun Dec 09 20:39:05 +0000 2018","RT @MrLyJay: #Xmas is coming 🎅🏻 surprise your lady, give her a cover for her Mac  🎁👩🏻‍💻 Use SLICKXLY code to get 33% off on https://t.co/a5j19KLVRY 🛒 #SlickCase #MacBook #Apple https://t.co/GakmJtPY68","(0.0, 0.0)"
"1071866723442286592","Sun Dec 09 20:38:35 +0000 2018","#Uber posted another quarter of losses: over $1 billion, after $4.5 billion in 2017. #UberEats and #scooters keep its growth story alive but they're not covering costs. #Apple's #SteveWozniak says fully autonomous cars aren't going to happen. What now:  https://t.co/JCj6GAx9nW","(0.25, 0.55)"
"1071866648792129541","Sun Dec 09 20:38:18 +0000 2018","@ragipsoylu These are criminals. No one wants to change something, just spread chaos across the country. #apple #Bordeaux #GiletsJaunes #thief","(0.2, 0.1)"
"1071866570882846721","Sun Dec 09 20:37:59 +0000 2018","RT @MikeAlmiroudis: #Electroneum IOS #APPLE APP is on track to be fully RELEASED by the EOY. Existing 10k Beta testers of IOS #APP will be the 1st to test #ETN Cloud Mining. After 1 week of testing, #IOS APP will be published publicly in #AppStore. When IOS? Its very close!
#fintech #Mobile #crypto","(0.125, 0.18333333333333332)"
"1071866301902151680","Sun Dec 09 20:36:55 +0000 2018","First 50 to Retweet AND Like will get $1000 to your cashapp/credit card.  DM me if you are looking for a mentor, someone to help you financially.  Money is not a problem. #sugarmummytwitter #paypal #Apple #sugarbabyneeded #sugarmomma #sugarbabywanted #sugarbabydating","(0.125, 0.16666666666666666)"
"1071866016983117824","Sun Dec 09 20:35:47 +0000 2018","I don't have the ears for AirPods. #apple","(0.0, 0.0)"
"1071865524387282944","Sun Dec 09 20:33:49 +0000 2018","#new #phone #phones #tab #apple #appleproducts #products #iphone7 #ipadpro apple #upgrade #upgrading #tha #comeup is #real @ Park at the Marketplace https://t.co/ve0ygrjS3f","(0.16818181818181818, 0.3772727272727273)"
"1071864621571682307","Sun Dec 09 20:30:14 +0000 2018","Clearance 9"" 32GB WiFi #Apple #Pad Pro, refurbished, for $469 at Apple. $130 off original MSRP. Free ship, 1-yr warranty https://t.co/B3ji0Hl2Ou","(0.3875, 0.775)"
"1071864606916820992","Sun Dec 09 20:30:11 +0000 2018","#iCloud Removal by #Serial 100% Success Rate #iPad #iWatch #Apple #iPOD #MacBook #macbookPRO #applewatch UnlockFusion","(0.3, 0.0)"
"1071864560481648640","Sun Dec 09 20:30:00 +0000 2018","Be the first to know about new #discounted #Apple stock by signing up to our  #free #newsletter  - get the latest #offers on #Used and #Refurbished #iMac, #iPad, #iPhone, #MacBook and all Apple Accessories when you #subscribe to #MacTwo today: https://t.co/wLEuOvN5EI https://t.co/aNCkp6nj9f","(0.2772727272727273, 0.49757575757575756)"
"1071864382483771393","Sun Dec 09 20:29:17 +0000 2018","RT @BeatsByJai: 🎧 #Music by Jai.b - Timeline⌚️https://t.co/LGtUmZpfpx #Artists #NowPlaying on #Apple","(0.0, 0.0)"
"1071864006564925440","Sun Dec 09 20:27:48 +0000 2018","Shot on the new #apple #iPhoneXSMax with a little help from the #MoviCinemaRobot #gimball @FOXLA #tvnews https://t.co/vWOhz20e2G","(-0.025568181818181823, 0.4772727272727273)"
"1071863705309200384","Sun Dec 09 20:26:36 +0000 2018","Check out #iPhone #USB #Fast Cable Data Sync Cord for #iPhoneX 8 7 6 6s Plus High Quality #BASEUS https://t.co/fxmzIfEgEO via @eBay #Christmas #Shopping #Apple #FreeShipping #Twitter #Free #baeus","(0.25333333333333335, 0.6466666666666666)"
"1071863569912864769","Sun Dec 09 20:26:03 +0000 2018","Ending soon: Apple iPhone Xs (Gold, 4GB RAM, 64GB Storage)

5% Instant Discount on ICICI Credit and Debit EMI transactions

👉 Specs: https://t.co/fU0kUUhErg

#apple #iphone #iphonexs https://t.co/7eNDDnDCZQ","(0.0, 0.6666666666666666)"
"1071863337552617472","Sun Dec 09 20:25:08 +0000 2018","Decision time: Choosing between the 11-inch versus the 12.9-inch iPad Pros https://t.co/ISiKHbUzJh #apple #tech #news #views","(0.0, 0.0)"
"1071863321446547456","Sun Dec 09 20:25:04 +0000 2018","🎄Black Friday Sale on Hot Pink Glitter iPod Touch Case Only $7.19 at checkout! Buy Now: https://t.co/ROF3jK5Jde Perfect grip for ergonomic comfort handling the #Apple #iPodTouch 5/6th Generation. #BlackFriday #CyberMonday #Deal #discount #deal #Apple #stockingstuffer #ipod #xmas https://t.co/9g7YPP30gQ","(0.2875, 0.7875000000000001)"
"1071863223740235776","Sun Dec 09 20:24:41 +0000 2018","@ChrisByDefault @SKalyvas Not exactly the #apple tha Che had in mind though.","(-0.125, 0.25)"
"1071862889642934272","Sun Dec 09 20:23:21 +0000 2018","Triangle Gradient Color Phone Case iPhone 6 6 S Plus 7 7 Plus
@realcasepeace
https://t.co/OP0arevKiM
Buy now: https://t.co/qBo4OXKnzD
#phonecase #iphonecase #smartphonecase #iphone #apple #case #iphone7 #iphonex #iphone5 #triangle #stripes #colorfulshape #gradient #geometric https://t.co/95MCcTRQXi","(0.0, 0.0)"
"1071862734227193857","Sun Dec 09 20:22:44 +0000 2018","I just discovered how relaxing can be painting #patterns! 🎨🌿
.
.
#pattern #procreate #applepencil #apple #ipad #art #digital #texture #leaf #green #arte #artist #artistoninstagram #graphicdesign #illustration https://t.co/tYoOzPmtkR","(-0.1, 0.15)"
